Date Time, Water Level, Sigma, I, L 
2016-02-19 15:00,2.709,0.021,0,0
2016-02-19 16:00,1.852,0.029,0,0
2016-02-19 17:00,0.977,0.023,0,0
2016-02-19 18:00,0.334,0.021,0,0
2016-02-19 19:00,-0.016,0.024,0,0
2016-02-19 20:00,0.052,0.025,0,0
2016-02-19 21:00,0.502,0.015,0,0
2016-02-19 22:00,1.191,0.020,0,0
2016-02-19 23:00,2.060,0.016,0,0
2016-02-20 00:00,2.705,0.013,0,0
2016-02-20 01:00,3.130,0.014,0,0
2016-02-20 02:00,3.168,0.018,0,0
2016-02-20 03:00,2.791,0.017,0,0
2016-02-20 04:00,2.143,0.018,0,0
2016-02-20 05:00,1.309,0.018,0,0
2016-02-20 06:00,0.638,0.014,0,0
2016-02-20 07:00,0.202,0.012,0,0
2016-02-20 08:00,0.112,0.016,0,0
2016-02-20 09:00,0.472,0.016,0,0
2016-02-20 10:00,1.225,0.018,0,0
2016-02-20 11:00,2.136,0.019,0,0
2016-02-20 12:00,2.930,0.021,0,0
2016-02-20 13:00,3.471,0.019,0,0
2016-02-20 14:00,3.674,0.023,0,0
2016-02-20 15:00,3.417,0.018,0,0
2016-02-20 16:00,2.822,0.030,0,0
2016-02-20 17:00,1.954,0.047,0,0
2016-02-20 18:00,1.058,0.039,0,0
2016-02-20 19:00,0.414,0.033,0,0
2016-02-20 20:00,0.089,0.051,0,0
2016-02-20 21:00,0.210,0.042,0,0
2016-02-20 22:00,0.707,0.049,0,0
2016-02-20 23:00,1.449,0.034,0,0
2016-02-21 00:00,2.389,0.042,0,0
2016-02-21 01:00,3.008,0.032,0,0
2016-02-21 02:00,3.395,0.054,0,0
2016-02-21 03:00,3.318,0.033,0,0
2016-02-21 04:00,2.904,0.035,0,0
2016-02-21 05:00,2.147,0.036,0,0
2016-02-21 06:00,1.331,0.043,0,0
2016-02-21 07:00,0.650,0.031,0,0
2016-02-21 08:00,0.273,0.036,0,0
2016-02-21 09:00,0.259,0.037,0,0
2016-02-21 10:00,0.691,0.043,0,0
2016-02-21 11:00,1.424,0.037,0,0
2016-02-21 12:00,2.354,0.033,0,0
2016-02-21 13:00,3.110,0.033,0,0
2016-02-21 14:00,3.581,0.058,0,0
2016-02-21 15:00,3.678,0.038,0,0
2016-02-21 16:00,3.281,0.043,0,0
2016-02-21 17:00,2.566,0.039,0,0
2016-02-21 18:00,1.626,0.039,0,0
2016-02-21 19:00,0.748,0.026,0,0
2016-02-21 20:00,0.195,0.032,0,0
2016-02-21 21:00,-0.089,0.039,0,0
2016-02-21 22:00,0.156,0.031,0,0
2016-02-21 23:00,0.756,0.033,0,0
2016-02-22 00:00,1.626,0.029,0,0
2016-02-22 01:00,2.545,0.029,0,0
2016-02-22 02:00,3.152,0.033,0,0
2016-02-22 03:00,3.418,0.041,0,0
2016-02-22 04:00,3.276,0.029,0,0
2016-02-22 05:00,2.709,0.024,0,0
2016-02-22 06:00,1.880,0.037,0,0
2016-02-22 07:00,1.027,0.000,0,0
2016-02-22 08:00,0.356,0.023,0,0
2016-02-22 09:00,0.063,0.027,0,0
2016-02-22 10:00,0.173,0.021,0,0
2016-02-22 11:00,0.660,0.024,0,0
2016-02-22 12:00,1.550,0.025,0,0
2016-02-22 13:00,2.483,0.021,0,0
2016-02-22 14:00,3.190,0.020,0,0
2016-02-22 15:00,3.577,0.029,0,0
2016-02-22 16:00,3.511,0.022,0,0
2016-02-22 17:00,3.022,0.020,0,0
2016-02-22 18:00,2.214,0.021,0,0
2016-02-22 19:00,1.256,0.019,0,0
2016-02-22 20:00,0.452,0.024,0,0
2016-02-22 21:00,-0.017,0.021,0,0
2016-02-22 22:00,-0.139,0.018,0,0
2016-02-22 23:00,0.214,0.020,0,0
2016-02-23 00:00,0.924,0.022,0,0
2016-02-23 01:00,1.849,0.019,0,0
2016-02-23 02:00,2.639,0.025,0,0
2016-02-23 03:00,3.177,0.022,0,0
2016-02-23 04:00,3.314,0.015,0,0
2016-02-23 05:00,3.025,0.013,0,0
2016-02-23 06:00,2.368,0.016,0,0
2016-02-23 07:00,1.505,0.026,0,0
2016-02-23 08:00,0.670,0.018,0,0
2016-02-23 09:00,0.150,0.016,0,0
2016-02-23 10:00,-0.036,0.012,0,0
2016-02-23 11:00,0.185,0.019,0,0
2016-02-23 12:00,0.855,0.021,0,0
2016-02-23 13:00,1.762,0.017,0,0
2016-02-23 14:00,2.634,0.018,0,0
2016-02-23 15:00,3.246,0.017,0,0
2016-02-23 16:00,3.515,0.025,0,0
2016-02-23 17:00,3.317,0.015,0,0
2016-02-23 18:00,2.739,0.018,0,0
2016-02-23 19:00,1.859,0.020,0,0
2016-02-23 20:00,0.940,0.020,0,0
2016-02-23 21:00,0.245,0.015,0,0
2016-02-23 22:00,-0.109,0.016,0,0
2016-02-23 23:00,-0.066,0.012,0,0
2016-02-24 00:00,0.457,0.012,0,0
2016-02-24 01:00,1.231,0.017,0,0
2016-02-24 02:00,2.162,0.016,0,0
2016-02-24 03:00,2.905,0.019,0,0
2016-02-24 04:00,3.316,0.017,0,0
2016-02-24 05:00,3.326,0.018,0,0
2016-02-24 06:00,2.893,0.019,0,0
2016-02-24 07:00,2.190,0.011,0,0
2016-02-24 08:00,1.305,0.017,0,0
2016-02-24 09:00,0.557,0.018,0,0
2016-02-24 10:00,0.103,0.016,0,0
2016-02-24 11:00,0.092,0.016,0,0
2016-02-24 12:00,0.470,0.015,0,0
2016-02-24 13:00,1.211,0.022,0,0
2016-02-24 14:00,2.123,0.020,0,0
2016-02-24 15:00,2.905,0.017,0,0
2016-02-24 16:00,3.445,0.018,0,0
2016-02-24 17:00,3.536,0.024,0,0
2016-02-24 18:00,3.208,0.021,0,0
2016-02-24 19:00,2.509,0.023,0,0
2016-02-24 20:00,1.637,0.023,0,0
2016-02-24 21:00,0.765,0.028,0,0
2016-02-24 22:00,0.249,0.023,0,0
2016-02-24 23:00,0.032,0.029,0,0
2016-02-25 00:00,0.314,0.026,0,0
2016-02-25 01:00,0.923,0.028,0,0
2016-02-25 02:00,1.828,0.028,0,0
2016-02-25 03:00,2.702,0.020,0,0
2016-02-25 04:00,3.294,0.025,0,0
2016-02-25 05:00,3.572,0.026,0,0
2016-02-25 06:00,3.419,0.031,0,0
2016-02-25 07:00,2.845,0.054,0,0
2016-02-25 08:00,2.070,0.048,0,0
2016-02-25 09:00,1.209,0.039,0,0
2016-02-25 10:00,0.620,0.049,0,0
2016-02-25 11:00,0.266,0.057,0,0
2016-02-25 12:00,0.429,0.055,0,0
2016-02-25 13:00,0.924,0.045,0,0
2016-02-25 14:00,1.792,0.052,0,0
2016-02-25 15:00,2.587,0.051,0,0
2016-02-25 16:00,3.323,0.069,0,0
2016-02-25 17:00,3.598,0.054,0,0
2016-02-25 18:00,3.674,0.051,0,0
2016-02-25 19:00,3.118,0.037,0,0
2016-02-25 20:00,2.376,0.053,0,0
2016-02-25 21:00,1.504,0.040,0,0
2016-02-25 22:00,0.816,0.052,0,0
2016-02-25 23:00,0.387,0.041,0,0
2016-02-26 00:00,0.373,0.037,0,0
2016-02-26 01:00,0.752,0.035,0,0
2016-02-26 02:00,1.494,0.055,0,0
2016-02-26 03:00,2.350,0.059,0,0
2016-02-26 04:00,3.028,0.107,0,0
2016-02-26 05:00,3.473,0.067,0,0
2016-02-26 06:00,3.569,0.082,0,0
2016-02-26 07:00,3.202,0.074,0,0
2016-02-26 08:00,2.537,0.091,0,0
2016-02-26 09:00,1.664,0.049,0,0
2016-02-26 10:00,0.894,0.066,0,0
2016-02-26 11:00,0.323,0.089,0,0
2016-02-26 12:00,0.150,0.099,0,0
2016-02-26 13:00,0.352,0.080,0,0
2016-02-26 14:00,0.920,0.063,0,0
2016-02-26 15:00,1.787,0.102,0,0
2016-02-26 16:00,2.529,0.080,0,0
2016-02-26 17:00,3.084,0.072,0,0
2016-02-26 18:00,3.275,0.108,0,0
2016-02-26 19:00,3.127,0.118,0,0
2016-02-26 20:00,2.552,0.070,0,0
2016-02-26 21:00,1.780,0.080,0,0
2016-02-26 22:00,1.012,0.046,0,0
2016-02-26 23:00,0.445,0.074,0,0
2016-02-27 00:00,0.160,0.060,0,0
2016-02-27 01:00,0.236,0.054,0,0
2016-02-27 02:00,0.694,0.037,0,0
2016-02-27 03:00,1.438,0.030,0,0
2016-02-27 04:00,2.268,0.036,0,0
2016-02-27 05:00,2.847,0.030,0,0
2016-02-27 06:00,3.197,0.024,0,0
2016-02-27 07:00,3.137,0.029,0,0
2016-02-27 08:00,2.722,0.042,0,0
2016-02-27 09:00,2.049,0.021,0,0
2016-02-27 10:00,1.263,0.033,0,0
2016-02-27 11:00,0.609,0.027,0,0
2016-02-27 12:00,0.246,0.022,0,0
2016-02-27 13:00,0.220,0.021,0,0
2016-02-27 14:00,0.551,0.023,0,0
2016-02-27 15:00,1.183,0.024,0,0
2016-02-27 16:00,1.978,0.024,0,0
2016-02-27 17:00,2.651,0.020,0,0
2016-02-27 18:00,3.057,0.023,0,0
2016-02-27 19:00,3.136,0.023,0,0
2016-02-27 20:00,2.834,0.025,0,0
2016-02-27 21:00,2.278,0.026,0,0
2016-02-27 22:00,1.539,0.014,0,0
2016-02-27 23:00,0.918,0.016,0,0
2016-02-28 00:00,0.499,0.017,0,0
2016-02-28 01:00,0.383,0.020,0,0
2016-02-28 02:00,0.630,0.019,0,0
2016-02-28 03:00,1.243,0.017,0,0
2016-02-28 04:00,1.981,0.021,0,0
2016-02-28 05:00,2.693,0.018,0,0
2016-02-28 06:00,3.116,0.017,0,0
2016-02-28 07:00,3.267,0.020,0,0
2016-02-28 08:00,3.048,0.022,0,0
2016-02-28 09:00,2.503,0.016,0,0
2016-02-28 10:00,1.744,0.017,0,0
2016-02-28 11:00,0.996,0.018,0,0
2016-02-28 12:00,0.465,0.020,0,0
2016-02-28 13:00,0.229,0.022,0,0
2016-02-28 14:00,0.298,0.020,0,0
2016-02-28 15:00,0.751,0.019,0,0
2016-02-28 16:00,1.422,0.020,0,0
2016-02-28 17:00,2.171,0.018,0,0
2016-02-28 18:00,2.712,0.028,0,0
2016-02-28 19:00,2.997,0.019,0,0
2016-02-28 20:00,2.949,0.014,0,0
2016-02-28 21:00,2.547,0.021,0,0
2016-02-28 22:00,1.958,0.016,0,0
2016-02-28 23:00,1.253,0.021,0,0
2016-02-29 00:00,0.764,0.018,0,0
2016-02-29 01:00,0.442,0.015,0,0
2016-02-29 02:00,0.455,0.017,0,0
2016-02-29 03:00,0.812,0.019,0,0
2016-02-29 04:00,1.459,0.017,0,0
2016-02-29 05:00,2.197,0.015,0,0
2016-02-29 06:00,2.871,0.018,0,0
2016-02-29 07:00,3.218,0.015,0,0
2016-02-29 08:00,3.289,0.012,0,0
2016-02-29 09:00,2.987,0.014,0,0
2016-02-29 10:00,2.442,0.017,0,0
2016-02-29 11:00,1.729,0.029,0,0
2016-02-29 12:00,1.097,0.025,0,0
2016-02-29 13:00,0.683,0.028,0,0
2016-02-29 14:00,0.522,0.023,0,0
2016-02-29 15:00,0.708,0.030,0,0
2016-02-29 16:00,1.193,0.024,0,0
2016-02-29 17:00,1.854,0.029,0,0
2016-02-29 18:00,2.487,0.027,0,0
2016-02-29 19:00,2.909,0.020,0,0
2016-02-29 20:00,3.084,0.020,0,0
2016-02-29 21:00,2.918,0.023,0,0
2016-02-29 22:00,2.490,0.024,0,0
2016-02-29 23:00,1.855,0.027,0,0
